LCN2,HHEX,CRISP3,CAMP,KLF10,SOX4,HOXA9,MAP3K7CL,MAPK12,TRIO,DEFT1P,GAS5,BMP1,CD8B2,SOCS5,PTH2R,MARK4,FSCN1,CYP4F3,ZNF469,DNAH10,HOXA10,VPREB3,EEF1A1,C6orf48,ASPH,MMP9,SLC17A9,UBE2E2,RPL22,NETO2,OLFM4,IL7R,PNKD,ORM1,RAB37,TUBB1,FBXL19,RTN2,MSRB3,C5,CFD,ORM2,SNX33,FLT3,AL022313.1,MERTK,CD160,ALOX12,PKLR,CD44,CD8B,TCL1A,ITPR1,AL031316.1,CRTC1,IGF2BP2,URB1.AS1,SLC25A21,ARRDC4
0.941836834,0.630456448,0.826594174,0.915378809,0.791264772,0.71309042,0.511781812,0.458766133,0.366550893,0.249242544,0.601399601,0.797821462,0.360084295,0.348495603,0.426614136,0.422312677,0.501621604,0.461963892,0.69869709,0.255871922,0.460221827,0.419531554,0.388596505,0.567050755,0.744367719,0.432830513,0.889136136,0.466292411,0.446528524,0.757145941,0.344107538,0.793476403,0.330965698,0.468248188,0.798043549,0.507553518,0.615058541,0.3569296,0.381275564,0.602975547,0.381563962,0.737779319,0.561269522,0.266642451,0.370531857,0.357548177,0.334385693,0.379167438,0.455105454,0.516648412,0.707451761,0.310542732,0.458904475,0.350150436,0.476972491,0.106850639,0.571389794,0.381481528,0.444325417,0.574738324
0.896877527,0.601883233,0.841249168,0.92062211,0.777197421,0.655121446,0.472976714,0.466026694,0.213301942,0.286757737,0.531899571,0.818578064,0.262846529,0.397414953,0.419057548,0.425319403,0.433595985,0.462646037,0.710189521,0.127732858,0.438810498,0.345969766,0.595267713,0.601520419,0.757768989,0.43197155,0.873673022,0.387435913,0.423177809,0.765500307,0.346082509,0.802009463,0.49825716,0.403466374,0.761413038,0.513847709,0.692117155,0.365233094,0.354989946,0.657516241,0.325386465,0.635533214,0.530623734,0.250777632,0.400543511,0.389087021,0.25716868,0.435308784,0.426864326,0.490644068,0.742620528,0.339778781,0.680806458,0.399098337,0.337563992,0.298866242,0.567699075,0.363854229,0.460708618,0.430798054
0.929200828,0.581062496,0.834257185,0.911267817,0.688516021,0.634926915,0.476201981,0.287348688,0.295533538,0.324909955,0.473666191,0.794009805,0.315325886,0.378990024,0.431876242,0.397314489,0.476366907,0.489855498,0.780268192,0.295823365,0.379549831,0.402970254,0.508825362,0.573377132,0.730348587,0.4582479,0.898570776,0.445251167,0.460134983,0.753395796,0.330362231,0.818441153,0.583025217,0.453401685,0.764424384,0.496521235,0.497072399,0.262450784,0.389536083,0.594886482,0.332817733,0.662734151,0.495382965,0.297510117,0.429297686,0.162800983,0.33010903,0.433883488,0.300778359,0.503047287,0.767258883,0.313200057,0.510578811,0.427365214,0.361892939,0.275078595,0.59944582,0.331304014,0.466718048,0.384834558
0.869356096,0.593135774,0.779797554,0.83879447,0.760851562,0.588022828,0.454235375,0.445135325,0.240911558,0.36762166,0.649229944,0.800404668,0.301929474,0.432130456,0.447077543,0.393787622,0.479333311,0.499964148,0.652640402,0.212691829,0.440616488,0.412280172,0.337379962,0.566455901,0.715246439,0.499367505,0.805536568,0.44982025,0.472162306,0.742204607,0.359928548,0.770768583,0.594447494,0.528666317,0.591600895,0.524555206,0.745498121,0.195840105,0.377573788,0.583915472,0.363016188,0.61480087,0.201045841,0.327968955,0.453877807,0.313733459,0.417289674,0.446279287,0.587597311,0.505677104,0.777473211,0.378294855,0.399719059,0.442334324,0.304490477,0.289962023,0.639575958,0.366168261,0.499029964,0.596297324
0.954916179,0.636284769,0.820377052,0.899878442,0.637507856,0.443492919,0.361085176,0.380165249,0.257962734,0.134631976,0.578707755,0.752494037,0.153859258,0.521907568,0.454473972,0.318704307,0.523293138,0.390957087,0.793157637,0.177690476,0.510185897,0.252572417,0.278624922,0.502644956,0.67802757,0.551610827,0.937052548,0.426582903,0.355746686,0.666327834,0.352588266,0.808327734,0.650578797,0.409089595,0.732330024,0.56345284,0.542670965,0.266915441,0.410875052,0.556813061,0.288455933,0.564885378,0.507369399,0.29726398,0.364970058,0.371079177,0.340075016,0.341175348,0.373074889,0.382816315,0.791473448,0.389676541,0.351481766,0.407712162,0.518113017,0.312539995,0.418477386,0.36622104,0.339507461,0.453588665
0.931936502,0.60631758,0.835410118,0.916628957,0.620612741,0.617034137,0.413916737,0.344219774,0.25935784,0.353238344,0.486950904,0.792734087,0.299877524,0.412130415,0.424930423,0.362963885,0.469445705,0.3665905,0.784497082,0.27586922,0.474211633,0.345156312,0.48717916,0.542343378,0.735652685,0.399199307,0.8873595,0.475597978,0.393248111,0.73878777,0.262648612,0.802125096,0.703858495,0.441269815,0.764013052,0.531160176,0.600646019,0.365825534,0.334751159,0.630108774,0.320538938,0.692166388,0.486248314,0.244140208,0.413660973,0.311984956,0.314906895,0.496895134,0.353685081,0.440828681,0.769816756,0.365535796,0.659252226,0.432448477,0.308519989,0.298877478,0.524141073,0.325386465,0.34807983,0.437984079
0.890970826,0.489069104,0.79210192,0.867299199,0.727707982,0.551246881,0.474466532,0.289257854,0.244150266,0.291141659,0.48188144,0.767427742,0.322748482,0.260051608,0.392695248,0.357754588,0.41032353,0.566636801,0.577756345,0.119328752,0.348142803,0.390112251,0.336314201,0.474120647,0.694496691,0.435903162,0.841964364,0.43401134,0.362676263,0.684053302,0.361984253,0.748440027,0.336558968,0.414956808,0.679115474,0.427349567,0.629831016,0.338153452,0.370505184,0.521670163,0.380124182,0.495814174,0.462208599,0.327980936,0.192219183,0.462786138,0.299821287,0.359086007,0.366762191,0.598669291,0.677621424,0.279248983,0.305685282,0.276083112,0.341497332,0.210808069,0.646069765,0.363657653,0.63035208,0.490778923
0.912403643,0.605885327,0.821219385,0.930089235,0.64277643,0.639904559,0.474904001,0.404197246,0.212072805,0.270773888,0.671555638,0.812734067,0.195970103,0.573190868,0.399055094,0.327106386,0.462576002,0.467019886,0.793370008,0.315488964,0.460673809,0.368629068,0.445997059,0.548810601,0.75174737,0.376840562,0.875944972,0.448713601,0.448061496,0.752494037,0.351291299,0.801318586,0.713485241,0.468748063,0.78045702,0.500422418,0.482742071,0.368894637,0.355669647,0.627657592,0.281244934,0.699571371,0.571785867,0.267566979,0.389634401,0.299900025,0.319103509,0.478778273,0.319632411,0.419378579,0.764259696,0.534198701,0.575650334,0.401863784,0.343036562,0.234272733,0.512364507,0.351418257,0.3237091,0.411083966
0.890229642,0.610374153,0.827951968,0.892101586,0.755295277,0.632555723,0.483229637,0.507676363,0.235746771,0.333303303,0.428919733,0.798489153,0.253635854,0.452875435,0.411113799,0.344981343,0.466398746,0.433739692,0.725483239,0.244955391,0.388204575,0.387575537,0.362990022,0.609493732,0.725421906,0.451251268,0.840893924,0.479778111,0.431923896,0.761252344,0.322618216,0.811709046,0.658079624,0.470648021,0.729841769,0.520851612,0.690793931,0.346709549,0.314093292,0.634109676,0.325696498,0.68972373,0.392836928,0.293033063,0.44564876,0.33487308,0.312505305,0.469159275,0.393446773,0.466593832,0.795409441,0.386836082,0.479555607,0.440877676,0.266222775,0.225001201,0.560512543,0.325935125,0.407106668,0.532641172
0.925851107,0.596356273,0.769989252,0.933889031,0.66544348,0.644154131,0.511740267,0.407062411,0.276361316,0.311661482,0.545331001,0.814292371,0.140614614,0.52359724,0.356144875,0.360929012,0.49491328,0.463628173,0.792945623,0.337196022,0.493489504,0.442629725,0.563274324,0.577458143,0.765916705,0.298697919,0.861477315,0.473430127,0.461667061,0.760372281,0.327669263,0.818715215,0.751227319,0.473139882,0.794438481,0.519436002,0.509938002,0.346069992,0.393021196,0.624999285,0.164064184,0.767935634,0.536770165,0.290556967,0.381756335,0.206047595,0.33335188,0.618897676,0.369745642,0.511221111,0.753245056,0.502785683,0.63157326,0.359474629,0.42561534,0.232960194,0.575274348,0.373599023,0.374541581,0.407018155
0.905481279,0.614929676,0.815610826,0.856100798,0.722569823,0.574363828,0.485169291,0.442678988,0.345769376,0.353378683,0.588762283,0.766250849,0.292014509,0.375391901,0.436820984,0.401674867,0.460447729,0.452722788,0.730158329,0.139611706,0.512052178,0.411741346,0.070495144,0.504399538,0.694796681,0.516288757,0.870408893,0.472668797,0.445201516,0.733299017,0.28581813,0.828409314,0.646220803,0.52773726,0.701909423,0.531160176,0.728207171,0.291406661,0.351139009,0.627554655,0.301319689,0.648272395,0.468623012,0.293265879,0.479796648,0.314151347,0.378158689,0.379481524,0.536747277,0.483924896,0.771291018,0.275110632,0.327693224,0.426739216,0.318352371,0.162392169,0.557409108,0.360512912,0.478168964,0.544174016
0.890970826,0.659780383,0.800518453,0.832797647,0.764177442,0.642591059,0.514855087,0.376338989,0.188947871,0.36850965,0.640380204,0.797710657,0.290501863,0.307729512,0.487540901,0.426942527,0.476862311,0.475963891,0.737980425,0.058626425,0.508928239,0.420251518,0.139078066,0.579964221,0.731176078,0.465425283,0.90260011,0.469427794,0.432878315,0.746709943,0.390562594,0.853346407,0.502564549,0.551246881,0.724201322,0.502423882,0.62577945,0.060994551,0.313234836,0.637183368,0.205067709,0.640563488,0.412100464,0.357625574,0.45263803,0.345606625,0.359824747,0.228140458,0.468498021,0.475689411,0.727645695,0.305548579,0.293487698,0.42235896,0.447527438,0.233009487,0.547828496,0.284129351,0.422250956,0.54852277
0.917268276,0.563580394,0.835742414,0.922045827,0.729462862,0.675961852,0.452062279,0.667089343,0.279162854,0.283412039,0.564398348,0.815081239,0.261338085,0.436450332,0.41996029,0.411950797,0.514350951,0.432162225,0.67893368,0.280931503,0.455054224,0.374137342,0.421557486,0.600977242,0.760931611,0.4944444,0.820797265,0.464067638,0.502002418,0.772695661,0.32697475,0.820097983,0.616416752,0.459683806,0.761896372,0.48910743,0.720363557,0.391676784,0.383533865,0.639977694,0.357612669,0.704975724,0.528179228,0.30956468,0.47677049,0.36381489,0.32430318,0.478150517,0.438924074,0.466168374,0.77234292,0.411472261,0.40747574,0.425942749,0.298226893,0.265541553,0.586128533,0.371734321,0.36824435,0.51584518
0.881381333,0.542343378,0.828256607,0.912982643,0.645843327,0.683585584,0.365614802,0.488533318,0.194467276,0.322109282,0.532124102,0.806619406,0.094212852,0.458748817,0.417122513,0.353021532,0.461196154,0.408792913,0.758159935,0.317602575,0.404797703,0.291406661,0.618930519,0.518304646,0.751896381,0.415788144,0.848512828,0.353519112,0.451031983,0.755986094,0.286145717,0.752944112,0.722870529,0.410964578,0.771116614,0.459562451,0.609305561,0.327489525,0.31621179,0.599475741,0.31690079,0.707018256,0.423100471,0.290987134,0.426005155,0.221433759,0.264181823,0.564500809,0.33985284,0.379003674,0.771991253,0.471999705,0.743946314,0.442186713,0.29304415,0.322618216,0.471278042,0.302664548,0.206113607,0.42684868
0.897295654,0.632837355,0.810066342,0.859639943,0.733623505,0.620844722,0.527274013,0.434203237,0.028140955,0.310162753,0.552559495,0.796061754,0.384432793,0.277261198,0.365733325,0.282554865,0.454030991,0.505189717,0.702749252,0.117585801,0.421927154,0.390971184,0.298866242,0.552681386,0.729841769,0.411980718,0.893256247,0.504359066,0.376718491,0.731815994,0.323934764,0.671686172,0.371466786,0.478741318,0.762381613,0.516457915,0.659861803,0.261327714,0.381289274,0.580320537,0.389002889,0.671991169,0.541946173,0.324493438,0.42280677,0.450880259,0.28590548,0.359396875,0.431495309,0.502102673,0.702538908,0.309013337,0.214199126,0.202690095,0.464666367,0.273213953,0.669910371,0.325994819,0.488762826,0.490528524
0.900769293,0.560336292,0.825997293,0.895237505,0.654132843,0.631328404,0.405179024,0.412939847,0.245348319,0.339704782,0.467624515,0.801663458,0.091620676,0.489318222,0.405648917,0.352664679,0.456389487,0.372095793,0.753773451,0.192034468,0.453724682,0.344893873,0.514141142,0.544928968,0.741170406,0.392440349,0.837935388,0.429360747,0.438729376,0.762787461,0.302574039,0.825109482,0.750119865,0.427333891,0.770161986,0.543233573,0.627554655,0.341484964,0.325744212,0.624863923,0.268461585,0.724140584,0.499307901,0.170821592,0.384142131,0.274012238,0.298417479,0.540247619,0.363552839,0.461074203,0.767850876,0.454303533,0.677576363,0.435003966,0.297174513,0.3051956,0.53291136,0.36124137,0.415788144,0.471386194
0.927487612,0.541246712,0.841964364,0.910710573,0.671381712,0.671468616,0.370278478,0.536130548,0.246559098,0.305127293,0.527825594,0.812734067,0.263253003,0.460395604,0.384502023,0.413029909,0.483098298,0.38502866,0.775828421,0.258055627,0.479592681,0.278861523,0.529798925,0.563554823,0.75174737,0.443583488,0.84323144,0.482685864,0.448613197,0.744438112,0.293709636,0.829951167,0.622242332,0.442925423,0.755832255,0.496187121,0.659211695,0.310036182,0.334787726,0.631993711,0.309070736,0.591543198,0.488935053,0.32679534,0.406708479,0.292866856,0.407091916,0.417061746,0.416363686,0.416621506,0.755678594,0.342080057,0.65050149,0.413165033,0.334324807,0.240981549,0.53812319,0.320869058,0.370638579,0.438194543
0.937052548,0.667259037,0.830419064,0.914767206,0.74464941,0.681128323,0.511677921,0.375500023,0.335397661,0.366682947,0.614158034,0.788486719,0.348155379,0.35847789,0.449601978,0.304956645,0.49942711,0.46283868,0.689191222,0.280186594,0.464507759,0.386738539,0.446595013,0.487617105,0.731623709,0.362336636,0.896051109,0.471025884,0.426020741,0.744861126,0.317111194,0.585566163,0.423054099,0.498474926,0.748077691,0.518070459,0.635962307,0.353302121,0.362872332,0.59284538,0.352015555,0.631713331,0.503248692,0.292778224,0.366036415,0.413856536,0.264568448,0.303434849,0.412879825,0.470091134,0.750561714,0.27942127,0.443056911,0.367251188,0.458645135,0.314732403,0.592671275,0.378322095,0.395782381,0.52654767
0.907503009,0.526481748,0.82674402,0.899438798,0.734929264,0.637219369,0.453843772,0.538146198,0.285218209,0.33375293,0.548450828,0.795409441,0.27344799,0.378253996,0.426286101,0.443880051,0.492479682,0.45716247,0.726036191,0.297532499,0.496678591,0.412969887,0.414881349,0.518667042,0.728959262,0.466221541,0.876965404,0.399069518,0.464261204,0.752194881,0.338411599,0.801203907,0.592121005,0.455806732,0.730539143,0.469463617,0.695197463,0.354708135,0.358348638,0.617001593,0.309541702,0.688612342,0.475141227,0.311696112,0.44256407,0.266799927,0.367066085,0.454082072,0.451943904,0.508948803,0.759577632,0.285610795,0.456338018,0.444077909,0.355195016,0.277862042,0.625371993,0.357625574,0.535834134,0.473593533
0.934909821,0.621375978,0.801548362,0.922777414,0.666835129,0.667641401,0.46429643,0.41718328,0.26759851,0.386627078,0.398392379,0.809069097,0.285294533,0.434203237,0.398032725,0.367581964,0.480093569,0.402897358,0.789918244,0.316316843,0.455396056,0.374743849,0.544669211,0.558156312,0.756448746,0.393503577,0.869880378,0.491995484,0.486001849,0.75234437,0.348319173,0.814161539,0.658079624,0.523771167,0.765749991,0.574872196,0.664354742,0.368191332,0.361189306,0.620877922,0.308038652,0.700243235,0.542670965,0.297633231,0.457902908,0.280747861,0.320692182,0.482892007,0.417228878,0.458351463,0.777749658,0.412519902,0.652327716,0.452062279,0.171423167,0.285807222,0.574738324,0.373989224,0.348495603,0.467838198
0.932898641,0.624830067,0.842144132,0.937052548,0.623649657,0.618241847,0.461719424,0.33848539,0.213664472,0.357780397,0.462418497,0.793370008,0.165998191,0.484282583,0.415032297,0.431162357,0.470019341,0.42561534,0.805178225,0.122447558,0.484301418,0.348457783,0.468194664,0.519842744,0.719655156,0.39339,0.883634388,0.475854069,0.44027403,0.751227319,0.331026107,0.820377052,0.649652779,0.470719963,0.798489153,0.547685087,0.622643411,0.353582948,0.349467456,0.644228876,0.341292977,0.763113081,0.609587908,0.280899107,0.447844416,0.305252492,0.384391248,0.493645191,0.436128348,0.431114793,0.766418278,0.416030347,0.625473797,0.440013379,0.34011206,0.29403165,0.528599799,0.349669695,0.35107556,0.436820984
0.957179248,0.661744118,0.839140654,0.908547521,0.765500307,0.599176705,0.551222682,0.345644176,0.228923023,0.288324237,0.611670017,0.788690031,0.302596658,0.427412242,0.48076272,0.398737967,0.442334324,0.469929636,0.746352375,0.248360097,0.523901641,0.441613346,0.413796365,0.61489743,0.730158329,0.383810222,0.908022344,0.464384466,0.36799252,0.728896439,0.310669452,0.842504919,0.527648985,0.562409401,0.77619189,0.56944555,0.576754928,0.344381958,0.393801838,0.620314837,0.317497224,0.747356057,0.548738599,0.238975391,0.344606608,0.393745005,0.376623571,0.349277943,0.506776929,0.453418702,0.764506817,0.394968897,0.385361671,0.373948842,0.455037147,0.328172863,0.51196897,0.351697743,0.387547612,0.53069073
0.896051109,0.595973194,0.831997454,0.906989396,0.62371695,0.61310178,0.379413217,0.381193191,0.24430114,0.320869058,0.424448699,0.815345645,0.208002388,0.467322052,0.414127529,0.370758712,0.402271032,0.400644898,0.796280146,0.279895425,0.42174229,0.302053779,0.339285582,0.508907676,0.756913126,0.392192721,0.866543829,0.386265099,0.438924074,0.761815667,0.308531463,0.820656955,0.705296457,0.421234369,0.758630693,0.447344065,0.507778764,0.285512626,0.364878058,0.644415855,0.203563079,0.694446802,0.464966178,0.101706058,0.392751902,0.303332835,0.310416043,0.475744277,0.276190072,0.432337135,0.777565241,0.455738246,0.502042532,0.398795605,0.337907732,0.337429017,0.54692173,0.337674439,0.38437739,0.433755666
0.902136028,0.574363828,0.824376285,0.863603413,0.735850692,0.61358124,0.427710056,0.376691371,0.203976497,0.413660973,0.642999172,0.811454535,0.274705112,0.166239142,0.366881073,0.403831631,0.477616131,0.435308784,0.724871337,0.291693896,0.436837107,0.274257302,0.228003621,0.584949195,0.747212172,0.215892017,0.863363922,0.465920478,0.367515773,0.718423665,0.322464287,0.772431016,0.616449237,0.473938793,0.731303811,0.442596883,0.52359724,0.261566669,0.338645279,0.500183225,0.302958935,0.587781608,0.44045338,0.206528664,0.361319512,0.356376261,0.350302339,0.295444399,0.369572639,0.456440955,0.741720974,0.283173174,0.215537757,0.37883997,0.360110253,0.195422396,0.558031619,0.302053779,0.35131669,0.428086609
0.892483771,0.592526317,0.796608508,0.846395373,0.722690046,0.611131728,0.530646026,0.50472343,0.346320659,0.319855928,0.547948062,0.798489153,0.329988509,0.380137861,0.409297407,0.384197474,0.49083674,0.556490839,0.702276289,0.275046587,0.541014016,0.489030808,0.244844615,0.562612653,0.729589045,0.438648283,0.868577361,0.471512377,0.498178035,0.732137024,0.355092466,0.821360528,0.516923726,0.568948925,0.694996953,0.535856903,0.738316238,0.285458088,0.42769435,0.603219092,0.332805604,0.655042171,0.41947037,0.355182201,0.409416229,0.257746071,0.369772255,0.354592919,0.561269522,0.509278119,0.752718866,0.387226552,0.321766376,0.446295887,0.396783948,0.144487232,0.609054923,0.426411033,0.428259343,0.477468908
0.893256247,0.650115252,0.783716142,0.84323144,0.707506061,0.686602175,0.501481414,0.293454438,0.331497461,0.369107217,0.571548164,0.793370008,0.297577262,0.384917736,0.428557932,0.383271515,0.506899357,0.525494814,0.768190444,0.188874334,0.418629974,0.389493972,0.368430048,0.571178794,0.73804754,0.382513165,0.851294816,0.430576533,0.489145726,0.74331665,0.326747477,0.755909145,0.578762233,0.542296588,0.659049511,0.41470027,0.502926528,0.138895899,0.291926056,0.517305434,0.319044769,0.666454494,0.355246305,0.288214535,0.424402118,0.286976516,0.362193018,0.305150062,0.274971873,0.442991167,0.768958032,0.283987969,0.329964399,0.372028828,0.396011055,0.287852645,0.49195677,0.393248111,0.410666257,0.414067298
0.868063152,0.60946238,0.777749658,0.851497471,0.759656847,0.677081406,0.49942711,0.485188186,0.282446474,0.38904497,0.341993243,0.80931747,0.31690079,0.510868728,0.421188235,0.290942997,0.509360552,0.468390912,0.648501754,0.244522482,0.357432127,0.444044948,0.529910207,0.578598797,0.761815667,0.430798054,0.831046939,0.465531319,0.478501171,0.756835639,0.32324633,0.742689967,0.629519105,0.501661658,0.673832715,0.544056296,0.647471905,0.31196183,0.347199291,0.550086021,0.34811762,0.717899024,0.382182717,0.208380803,0.499765128,0.329314262,0.348230988,0.48031646,0.384654403,0.516521394,0.784399152,0.394441813,0.624188423,0.426208019,0.290920943,0.336767107,0.602034628,0.399127185,0.506022871,0.53288883
0.935963392,0.589647233,0.846395373,0.927487612,0.583776116,0.571891606,0.424107254,0.412100464,0.192302316,0.318563491,0.554418921,0.804110825,0.173518717,0.460152358,0.422142982,0.395311177,0.493567348,0.366247416,0.808574259,0.210855573,0.484942615,0.30763793,0.498435318,0.569236338,0.730348587,0.447444081,0.897295654,0.419822425,0.415682226,0.731048465,0.321589142,0.837764621,0.669824183,0.448228568,0.782074749,0.468283862,0.585257471,0.35387671,0.356350541,0.641851246,0.325791925,0.677396238,0.580457747,0.270382494,0.430307716,0.277786911,0.427161634,0.411502153,0.319573611,0.390816152,0.777841926,0.373034596,0.649960935,0.426707953,0.336828351,0.270213306,0.515339136,0.334251761,0.39820531,0.473049223
0.966028631,0.679479659,0.829640567,0.907503009,0.739260912,0.641261458,0.468605131,0.422636837,0.206566408,0.364431441,0.641961992,0.790537655,0.23485595,0.422127575,0.44589749,0.373155475,0.495265454,0.446644902,0.769903004,0.270826817,0.49385938,0.399877995,0.316608697,0.556986749,0.742759466,0.467731327,0.897717237,0.476862311,0.436982274,0.727210581,0.348394781,0.836243391,0.552974164,0.528289855,0.770421565,0.519350469,0.652796924,0.337821782,0.390309215,0.615671873,0.316456914,0.719949901,0.509566665,0.339322567,0.439005256,0.36792627,0.413856536,0.343658864,0.463487655,0.426051944,0.781501114,0.307752401,0.403612435,0.377954572,0.456440955,0.176188946,0.474940479,0.374892265,0.368549466,0.561395884
0.885636568,0.606657803,0.820516884,0.903068602,0.782074749,0.629865706,0.46145767,0.413826466,0.17127946,0.315687031,0.572898567,0.809069097,0.34400779,0.382334143,0.44256407,0.406885386,0.433308721,0.455396056,0.652015567,0.093052261,0.432591707,0.339754105,0.385333896,0.569131792,0.758866787,0.391239166,0.872566581,0.392766058,0.38078168,0.753471255,0.303174168,0.750635505,0.466256976,0.418507904,0.732652307,0.489203215,0.660596013,0.272045463,0.335690737,0.622911274,0.332066268,0.582969666,0.55498445,0.264234036,0.37934494,0.44574824,0.327573389,0.397917718,0.381110847,0.519521594,0.716739833,0.304070204,0.360110253,0.367674619,0.375648737,0.314709157,0.607339919,0.33937186,0.494132251,0.48950997
0.913569391,0.704495907,0.824376285,0.871478856,0.755295277,0.644603074,0.51368016,0.469535261,0.207907811,0.348281354,0.486627877,0.800746441,0.307043254,0.461981386,0.499785006,0.351621509,0.486836851,0.394456059,0.70264405,0.178918302,0.479945064,0.39602536,0.37323609,0.622877777,0.75629437,0.405560762,0.874233425,0.447961301,0.414745539,0.748585224,0.323863477,0.7734043,0.59547323,0.509690344,0.731944323,0.516119719,0.666285574,0.274129421,0.368085295,0.605054259,0.37504074,0.630839646,0.487312376,0.317462116,0.288532764,0.416591167,0.26923117,0.384086788,0.42761597,0.405619532,0.771553099,0.33501941,0.342390388,0.436966151,0.430703104,0.089130282,0.631748319,0.33030194,0.455772489,0.608304799
0.935963392,0.626017511,0.835909069,0.908547521,0.78808111,0.657516241,0.45496881,0.50172174,0.296760917,0.205840185,0.569236338,0.804110825,0.348029464,0.359591305,0.456749946,0.441957235,0.487540901,0.432194024,0.728207171,0.141414106,0.432019204,0.35583654,0.438145965,0.596238315,0.734470844,0.405531377,0.889862776,0.475982189,0.431035578,0.737779319,0.291704953,0.77367115,0.581530869,0.425023735,0.804821193,0.476825565,0.613645256,0.327693224,0.394968897,0.578925729,0.328316867,0.619456768,0.577404022,0.303775102,0.331933081,0.33198148,0.360421956,0.399906904,0.391479075,0.447377384,0.731495678,0.311557561,0.418614715,0.408274323,0.405928224,0.099255212,0.568062961,0.329759628,0.442219496,0.524358928
0.915999293,0.614865243,0.835742414,0.928334057,0.78045702,0.659536421,0.462926298,0.513491809,0.226861283,0.29712978,0.552218497,0.810066342,0.276800334,0.356350541,0.448211849,0.436047912,0.457868427,0.427130342,0.731367767,0.298114836,0.434395224,0.349075913,0.459042877,0.574150145,0.740758955,0.398349196,0.881381333,0.399892449,0.405692995,0.738585472,0.278549641,0.77510488,0.576998115,0.383133531,0.804702461,0.423843652,0.593630373,0.265866339,0.377505839,0.588022828,0.303378165,0.625677526,0.589590013,0.226373777,0.369798899,0.34961912,0.313524663,0.385431081,0.360902995,0.456887394,0.720956504,0.35723877,0.403189033,0.394185692,0.419914335,0.161344379,0.567958951,0.347035974,0.438502371,0.488303989
0.862414241,0.518752337,0.777749658,0.84054023,0.63248539,0.554320693,0.465814292,0.325064778,0.249791011,0.261888951,0.535765767,0.795301139,0.244834542,0.253830343,0.43437922,0.41223523,0.416909873,0.463119149,0.775466084,0.225341618,0.454525143,0.358064413,0.253513038,0.494776458,0.71337229,0.564757168,0.891345143,0.452400833,0.354247451,0.736512661,0.247489199,0.823649108,0.472741216,0.422127575,0.688275576,0.427631646,0.67893368,0.342415214,0.305343568,0.62174207,0.309771627,0.683492184,0.391620278,0.272555023,0.484942615,0.349998564,0.363762468,0.32209745,0.473629862,0.567543328,0.695800602,0.275484443,0.353672326,0.349214792,0.254352808,0.279162854,0.565785229,0.326998681,0.576916993,0.412489921
0.943163157,0.71784085,0.832797647,0.90260011,0.819542408,0.657315493,0.483098298,0.405972332,0.239802927,0.315570503,0.620679021,0.761091888,0.344494253,0.255193949,0.443237811,0.370598555,0.462103695,0.509876072,0.712135851,0.143128052,0.53024441,0.39801833,0.372766137,0.623414457,0.708322465,0.424448699,0.911267817,0.496049672,0.423657715,0.727334797,0.361553997,0.544881701,0.291285187,0.473067343,0.761172116,0.594593763,0.672909498,0.399170458,0.410263985,0.658281267,0.349758208,0.670125961,0.498791933,0.311130583,0.421680659,0.415349543,0.273820519,0.359643161,0.496304989,0.472958595,0.753622234,0.226237357,0.335849553,0.374824792,0.406251878,0.153991282,0.59462297,0.315733641,0.420896202,0.452316165
0.947565317,0.604348898,0.839662731,0.924283326,0.765002549,0.63549751,0.434507281,0.553389609,0.245660841,0.32122305,0.639175117,0.811327517,0.157598495,0.517178118,0.444325417,0.42761597,0.51290673,0.400586963,0.728708088,0.25800401,0.507717311,0.357535273,0.369692385,0.601853013,0.759577632,0.463944525,0.878302097,0.438210726,0.465761214,0.776647866,0.323210746,0.758866787,0.710189521,0.472596377,0.775828421,0.53731966,0.714789927,0.36138463,0.371935099,0.634145141,0.315127969,0.676991582,0.536130548,0.296772093,0.448864281,0.332732826,0.332102597,0.4754152,0.428699464,0.415863812,0.779891551,0.471332103,0.397673428,0.444606185,0.37741074,0.329711437,0.548211277,0.33540985,0.409445941,0.52294606
0.661046147,0.616351902,0.665485501,0.623313665,0.811454535,0.694746614,0.735586762,0.247661248,0.39180392,0.376203537,0.491898745,0.823215544,0.352053702,0.411352754,0.487941265,0.09291672,0.526679575,0.612496078,0.491183847,0.371787846,0.166283771,0.618078232,0.229157999,0.650966048,0.771029532,0.527472436,0.756913126,0.52294606,0.616936564,0.795192897,0.429849654,0.550689995,0.570126772,0.523727655,0.432066858,0.607308865,0.542811513,0.387380064,0.559206247,0.677216232,0.351723164,0.852313578,0.020952266,0.29818207,0.67582798,0.401123255,0.491087377,0.323531061,0.397572905,0.232625142,0.815478146,0.349353731,0.306906134,0.472379267,0.216860116,0.351608783,0.590162694,0.399950296,0.017762722,0.477726638
